X;Y;gid;nom;lat_coor1;long_coor1;adr_num;adr_voie;com_cp;com_insee;com_nom;acc;acc_lib;acc_pcsec;acc_acc;acc_etg;acc_complt;photo1;photo2;disp_j;disp_h;disp_complt;tel1;tel2;site_email;date_instal;etat_fonct;fab_siren;fab_rais;mnt_siren;mnt_rais;modele;num_serie;id_euro;lc_ped;dtpr_lcped;dtpr_lcad;dtpr_bat;freq_mnt;dispsurv;dermnt;expt_siren;expt_rais;expt_tel1;expt_tel2;expt_email
3.5144019;50.3651644993721;;;50.3651644993721;3.5144019;;;;59606;Valenciennes;Extérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
3.5195116;50.3598698993733;;;50.3598698993733;3.5195116;;;;59606;Valenciennes;Extérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
3.5160756;50.3686230993714;;;50.3686230993714;3.5160756;;;;59606;Valenciennes;Intérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
3.5258808;50.3556479993741;;Défibrilateur;50.3556479993741;3.5258808;;;;59606;Valenciennes;Intérieur;oui;;;0;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
3.5238855;50.3578843993737;;;50.3578843993737;3.5238855;;;;59606;Valenciennes;Extérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
3.5172487;50.3632787993725;;;50.3632787993725;3.5172487;;;;59606;Valenciennes;Extérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
3.4866305;50.384784899368;;;50.384784899368;3.4866305;;;;59491;Raismes;Intérieur;non;;;0;À l'entrée du magasin;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;GiFi;;;
3.2246973;50.1726776994137;;;50.1726776994137;3.2246973;;;;59122;Cambrai;Extérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
3.2314163;50.1725808994137;;;50.1725808994137;3.2314163;;;;59122;Cambrai;Intérieur;oui;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
3.249463;50.1807927994119;;;50.1807927994119;3.249463;;;;59122;Cambrai;Extérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
3.2482753;50.1809839994118;;;50.1809839994118;3.2482753;;;;59122;Cambrai;Intérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
3.2164889;50.1768894994127;;;50.1768894994128;3.2164889;;;;59122;Cambrai;Intérieur;non;;;;Derrière les caisses;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
3.2472893;50.1748337994132;;;50.1748337994132;3.2472893;;;;59122;Cambrai;Intérieur;non;;;0;À l'intérieur du Basic-Fit;;;;;Mo-Fr 06:00-22:30;;;;;Inconnu;;;;;;;;;;;;;;;;Basic-Fit;;;
3.2852193;50.161987099416;;;50.161987099416;3.2852193;;;;59039;Awoingt;Extérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
3.2845494;50.1614187994162;;;50.1614187994162;3.2845494;;;;59039;Awoingt;Extérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
3.2531444;49.8602417994844;;;49.8602417994844;3.2531444;;;;02303;Fayet;Intérieur;non;;;0;"Se trouve dans la galerie marchande, dans le petit couloir près des WC.";;;;;"Mo-Sa 09:00-20:00; Su 09:00-12:30";;;;;Inconnu;;;;;;;;;;;;;;;;;;;
3.2368654;49.9492161994639;;;49.9492161994639;3.2368654;;;;02065;Bellicourt;Intérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
3.2219481;50.1560674994173;;;50.1560674994173;3.2219481;;;;59476;Proville;Intérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
2.9335147;49.939730899466;;;49.939730899466;2.9335147;;;;80620;Péronne;Intérieur;non;;;0;À l'entrée du magasin;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;GiFi;;;
2.3801212;49.8674409994827;;;49.8674409994827;2.3801212;;;;80379;Glisy;Intérieur;non;;;0;À l'entrée du magasin;;;;;Mo-Sa 09:00-19:00;;;;;Inconnu;;;;;;;;;;;;;;;;GiFi;;;
2.788608;50.3255293993805;;;50.3255293993805;2.788608;;;;62714;Roclincourt;Extérieur;;;;;"A gauche de l'entrée de la salle après les quelques marches;mur extérieur.";;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
2.7947827;50.323518599381;;;50.323518599381;2.7947827;;;;62714;Roclincourt;Extérieur;;;;;"A droite de l'entrée du bâtiment;mur extérieur.";;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
2.7383886;50.3012915993857;3075;;50.3012915993857;2.7383886;;;;62041;Arras;Intérieur;non;;;0;À l'intérieur du magasion Grand Frais;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;Grand Frais;;;
2.7900767;50.2847745993892;;Arras 4;50.2847745993893;2.7900767;;;;62041;Arras;Intérieur;oui;non;non;;Salle Vandamme;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;Ville d'Arras;;;
2.7789754;50.2975387993865;;;50.2975387993865;2.7789754;;;;62041;Arras;Intérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
2.737349;50.3009568993858;;;50.3009568993858;2.737349;;;;62041;Arras;Intérieur;;;;;À l'entrée du magasin;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;Besson Chaussures;;;
2.7814633;50.2869717993888;;;50.2869717993888;2.7814633;;;;62041;Arras;Intérieur;;;;0;train station main hall;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
2.7925766;50.2852698993892;;;50.2852698993892;2.7925766;;;;62041;Arras;Intérieur;oui;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
2.7803341;50.276880699391;;;50.276880699391;2.7803341;;;;62004;Achicourt;Extérieur;;;;;Magasin NOZ;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
2.9036196;50.3934046993662;;;50.3934046993662;2.9036196;;;;62724;Rouvroy;Extérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
2.9214448;50.3909208993667;;;50.3909208993667;2.9214448;;;;62277;Drocourt;Extérieur;oui;;;;sur le mur ;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;pharmacie ;;;
2.8626063;50.4196734993607;;;50.4196734993607;2.8626063;;;;62771;Sallaumines;Intérieur;oui;;;0;Local orthopédie;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;Pharmacie Imbenotte;;;
2.7920925;50.4265649993592;3029;;50.4265649993593;2.7920925;;;;62510;Liévin;Intérieur;non;;;0;À l'intérieur du magasion Grand Frais;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;Grand Frais;;;
2.710529;50.4265489993593;;;50.4265489993593;2.710529;;;;62019;Aix-Noulette;Intérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
2.7167635;50.4435332993557;;;50.4435332993557;2.7167635;;;;62186;Bully-les-Mines;Intérieur;;;;;interieur de la mairie;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;mairie;;;
2.680329;50.4967006993448;;;50.4967006993448;2.680329;;;;62480;Labourse;Extérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
2.7399117;50.4506494993542;;;50.4506494993543;2.7399117;;;;62386;Grenay;Intérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
2.9147321;50.5122935993416;;;50.5122935993416;2.9147321;;;;59477;Provin;Extérieur;;;;;;;;7j/7;24h/24;;;;;;Inconnu;;;;;;;;;;;;;;;;Mairie de Provin;;;
2.9332256;50.5206302993399;;;50.5206302993399;2.9332256;;;;59011;Annœullin;Extérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
2.9315721;50.5295190993381;;;50.5295190993381;2.9315721;;;;59011;Annœullin;Extérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
2.8909157;50.5840439993271;;;50.5840439993271;2.8909157;;;;59250;Fournes-en-Weppes;Extérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
2.8241678;50.594926899325;;;50.594926899325;2.8241678;;;;59025;Aubers;Extérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
2.8295225;50.5952798993249;;;50.5952798993249;2.8295225;;;;59025;Aubers;Extérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
2.6250459;50.5027047993436;;;50.5027047993436;2.6250459;;;;62836;Vaudricourt;Extérieur;;;;;Entrée de la mairie;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
2.6232935;50.5117900993417;;;50.5117900993417;2.6232935;;;;62350;Fouquières-lès-Béthune;Intérieur;non;;;0;À l'entrée du magasin;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;GiFi;;;
2.5581969;50.4369157993571;;;50.4369157993571;2.5581969;;;;62693;Rebreuve-Ranchicourt;Extérieur;oui;non;non;;Salle des fêtes;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;Commune de Rebreuve Ranchicourt;;;
2.4649363;50.5382495993363;;;50.5382495993363;2.4649363;;;;62188;Burbure;Extérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
2.4852807;50.6736706993095;;;50.6736706993095;2.4852807;;;;59578;Steenbecque;Extérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
2.3935706;50.8058893992843;;;50.8058893992843;2.3935706;;;;59436;Noordpeene;Extérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
2.4193426;50.7132917993018;;;50.7132917993018;2.4193426;;;;59366;Lynde;Extérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
2.456381;50.7060301993032;;;50.7060301993032;2.456381;;;;59568;Sercus;Extérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
2.5437929;50.717330399301;;;50.717330399301;2.5437929;;;;59295;Hazebrouck;Intérieur;non;;;0;À l'entrée du magasin;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;GiFi;;;
2.4521633;50.7866278992879;;;50.7866278992879;2.4521633;;;;59054;Bavinchove;Extérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
2.5539674;50.7762507992899;;;50.7762507992899;2.5539674;;;;59546;Saint-Sylvestre-Cappel;Extérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
2.7057628;50.6363303993168;;Défibrillateur Automatique;50.6363303993168;2.7057628;;;;59268;La Gorgue;Extérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
2.8742467;50.6490051993143;;;50.6490051993143;2.8742467;;;;59088;Bois-Grenier;Extérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
2.8904326;50.6845707993074;;Maison du Temps Libre - Salle municipale;50.6845707993074;2.8904326;106 Bis;Rue du Général Leclerc;59280;59017;Armentières;Intérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
2.8864084;50.686577499307;;Maison Debosque - Services municipaux;50.686577499307;2.8864084;29;Rue Jean Jaurès;59280;59017;Armentières;Intérieur;;;;;;;;;;"Mo-Fr 9:00-18:00, Fr 8:30-11:30";;;;;Inconnu;;;;;;;;;;;;;;;;;;;
2.8823916;50.686215399307;;;50.686215399307;2.8823916;;Place du Général de Gaulle;59280;59017;Armentières;Extérieur;;;;;;;;7j/7;24h/24;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
2.8825912;50.686507599307;;Mairie d'Armentières;50.686507599307;2.8825912;;Place du Général de Gaulle;59427;59017;Armentières;Intérieur;;;;;;;;;;"Tu-Fr 8:30-18:00, Sa 8:30-12:00";+33 3 61 76 21 21;;;;Inconnu;;;;;;;;;;;;;;;;;;;
2.8801941;50.6858168993071;;Salle Carnot - Salle municipale;50.6858168993071;2.8801941;;Rue Sadi Carnot;59280;59017;Armentières;Intérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
2.8797358;50.6882690993066;;Foyer restaurant - Service municipal;50.6882690993066;2.8797358;;Rue du Maréchal de Lattre de Tassigny;59280;59017;Armentières;Intérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
2.8751561;50.6848117993073;;;50.6848117993073;2.8751561;;;;59017;Armentières;Intérieur;;;;;;;;;;"Mo-Fr 08:30-12:30,14:00-19:45; Sa 08:30-12:30";+33 3 20 77 00 93;;;;Inconnu;;;;;;;;;;;;;;;;Pharmacie de la Répubique;;;
2.8794345;50.6822737993078;;Médiathèque l'Albatros;50.6822737993078;2.8794345;;Rue Paul Pouchain;59280;59017;Armentières;Extérieur;;;;;;;;;;;+33361760463;;;;Inconnu;;;;;;;;;;;;;;;;public;;;
2.8859215;50.6983161993047;;Centre sociail Les 4 Saisons;50.6983161993047;2.8859215;1;Rue du Maréchal Joffre;59280;59017;Armentières;Intérieur;non;;;;;;;;;"Mo 14:00-18:30; Tu-Fr 09:00-18:30";+33 3 20 44 36 00;;;;Inconnu;;;;;;;;;;;;;;;;;;;
2.8917049;50.6879614993067;;Halle de sports Jean Zay;50.6879614993067;2.8917049;;Rue de l'Octroi;59280;59017;Armentières;Intérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
2.8891858;50.6882054993067;;Club de Loisirs Léo Lagrange;50.6882054993067;2.8891858;82;Rue des Chauffours;59280;59017;Armentières;Intérieur;;;;;;;;;;"Tu-Fr 9:00-18:00, Sa 9:00-12:00";+33 3 20 77 09 40;;secretariat@clla.fr;;Inconnu;;;;;;;;;;;;;;;;;;;
2.8761797;50.6903233993062;;Magasin d'alimentation générale El Imane;50.6903233993063;2.8761797;18;Rue des Résistants;59280;59017;Armentières;Intérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
2.8745417;50.6894865993064;;Salle de sports Paul Hazard;50.6894865993064;2.8745417;50;Rue Jules Lebleu;59280;59017;Armentières;Intérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
2.8766108;50.6923981993059;;Salle Messines;50.6923981993059;2.8766108;;Rue de Messines;59280;59017;Armentières;Intérieur;non;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
2.8780379;50.6918755993059;;Espace Ressources Jeunesse - Service municipal;50.691875599306;2.8780379;31 Ter;Rue des Prés;59280;59017;Armentières;Intérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
2.8676837;50.6886565993066;;Centre aquatique Calyssia;50.6886565993066;2.8676837;17;Avenue de l'Europe;59280;59017;Armentières;Intérieur;;;;;;;;;;;+33 3 20 10 31 20;;;;Inconnu;;;;;;;;;;;;;;;;;;;
2.8806566;50.6817235993079;;Caisse Primaire d'Assurance Maladie des Flandres;50.6817235993079;2.8806566;6;Rue des Nieulles;59280;59017;Armentières;Intérieur;;;;;;;;;;Mo-Fr 08:15-17:00;+33 811 70 36 46;;;;Inconnu;;;;;;;;;;;;;;;;;;;
2.885428;50.6830443993076;;;50.6830443993077;2.885428;;;;59017;Armentières;Intérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
2.8852782;50.6809905993081;;Résidence des Toiles;50.6809905993081;2.8852782;29;Rue de l'Abbé Doudermy;59930;59017;Armentières;Intérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
2.8631905;50.6922267993059;;Foyer Brossolete;50.6922267993059;2.8631905;23;Avenue Pierre Brossolette;59280;59017;Armentières;Intérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
2.868029;50.686522799307;;Salle de sports Jean Rostand;50.686522799307;2.868029;;;;59017;Armentières;Intérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
2.863131;50.6846657993073;;Centre social Salengro;50.6846657993073;2.863131;;Rue Jean-Baptiste Lebas;59850;59017;Armentières;Intérieur;;;;;;;;;;;+33 3 20 44 25 91;;;;Inconnu;;;;;;;;;;;;;;;;;;;
2.8383747;50.7043630993035;;;50.7043630993035;2.8383747;;;;59431;Nieppe;Extérieur;oui;;;;;;;7j/7;24h/24;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
2.7189382;50.7636083992923;;;50.7636083992923;2.7189382;;;;59535;Saint-Jans-Cappel;Extérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
2.7270005;50.7797085992892;;;50.7797085992892;2.7270005;;;;59535;Saint-Jans-Cappel;Extérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
2.7491345;50.7254743992995;;;50.7254743992995;2.7491345;;;;59043;Bailleul;Intérieur;non;;;0;À l'entrée du magasin;;;;;"Mo-Sa 09:00-19:00; Su 14:00-19:00";;;;;Inconnu;;;;;;;;;;;;;;;;GiFi;;;
2.6939153;50.7834782992885;;;50.7834782992885;2.6939153;;;;59073;Berthen;Extérieur;;;;;"Sur la façade de l'école primaire, au niveau de la boîte aux lettres";;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
2.6911379;50.8004143992853;;;50.8004143992854;2.6911379;;;;59086;Boeschepe;Extérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
2.5861007;50.9813248992527;;;50.9813248992527;2.5861007;;;;59309;Hondschoote;Extérieur;;;;;;https://images.mapillary.com/https://www.mapillary.com/app/?lat=50.981241132132425&lng=2.5861467098344693&z=19.13518733957094&pKey=aIH9Tqp0fw6xNFW6T1Ma4A&focus=photo&feedItem=user-tKLqKVmOKqyrzeIUbWBtAQ-activity-user-tKLqKVmOKqyrzeIUbWBtAQ-publishing_done-image%3A1565638206585&x=0.49/thumb-2048.jpg;;7j/7;24h/24;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
2.5314021;50.8860352992696;;;50.8860352992696;2.5314021;;;;59305;Herzeele;Extérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
2.401406;50.8177310992821;;;50.8177310992821;2.401406;;;;59443;Ochtezeele;Extérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
2.3811187;51.0122932992473;;;51.0122932992473;2.3811187;;;;59155;Coudekerque-Branche;Intérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
2.36811;51.0239706992453;;;51.0239706992453;2.36811;;;;59155;Coudekerque-Branche;Intérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
2.381576;51.0057077992484;3043;;51.0057077992485;2.381576;;;;59155;Coudekerque-Branche;Intérieur;non;;;0;À l'intérieur du magasion Grand Frais;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;Grand Frais;;;
2.4868677;51.0636256992386;;;51.0636256992386;2.4868677;;;;59668;Zuydcoote;Extérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
2.464937;51.0335429992437;;;51.0335429992437;2.464937;;;;59340;Leffrinckoucke;Extérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
2.4379091;51.0585917992394;;;51.0585917992394;2.4379091;;;;59340;Leffrinckoucke;Extérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
2.5255632;51.0711148992373;;;51.0711148992373;2.5255632;;;;59107;Bray-Dunes;Extérieur;;;;;;https://images.mapillary.com/https://www.mapillary.com/app/?lat=51.071094&lng=2.525296899972222&z=17&pKey=7YYw-mdKJQNGwh9BVS4Frg&focus=photo&x=0.5224560585211018&y=0.5989535970112594&zoom=0/thumb-2048.jpg;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
3.1599268;50.7227685993;;;50.7227685993;3.1599268;;;;59599;Tourcoing;Intérieur;non;;;0;À l'intérieur du Basic-Fit;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;Basic-Fit;;;
3.1467221;50.7349275992977;;;50.7349275992977;3.1467221;;;;59599;Tourcoing;Intérieur;non;;;0;À l'intérieur du Basic-Fit;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;Basic-Fit;;;
3.0798711;50.7393387992969;;;50.7393387992969;3.0798711;;;;59352;Linselles;Extérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
3.079904;50.7393170992968;;;50.7393170992969;3.079904;;;;59352;Linselles;Extérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
3.0805631;50.680997699308;;;50.6809976993081;3.0805631;;;;59386;Marquette-lez-Lille;Intérieur;non;;;0;À l'intérieur du Basic-Fit;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;Basic-Fit;;;
3.0547799;50.686287699307;;;50.686287699307;3.0547799;;;;59636;Wambrechies;Extérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
3.0523706;50.6870943993069;;;50.6870943993069;3.0523706;;;;59636;Wambrechies;Extérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
2.9902081;50.6704526993101;;;50.6704526993101;2.9902081;;;;59356;Lompret;Extérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
2.9618373;50.6437640993153;;;50.6437640993153;2.9618373;;;;59128;Capinghem;Extérieur;oui;;;0;Extérieur. A gauche de la porte d'entrée de la salle polyvalente;;;7j/7;24h/24;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
3.0278508;50.6509758993139;;;50.6509758993139;3.0278508;;;;59328;Lambersart;Extérieur;oui;;;;A gauche de l’entrée principale de la salle;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
3.0294746;50.655446499313;;;50.655446499313;3.0294746;;;;59328;Lambersart;Extérieur;oui;;;;A gauche de l’entrée principale de la salle Pierre de Coubertin;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
3.0209482;50.6474603993146;;;50.6474603993146;3.0209482;;;;59328;Lambersart;Extérieur;oui;;;;À droite de l’entrée principale ;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
3.0192849;50.6577645993126;;;50.6577645993126;3.0192849;;;;59328;Lambersart;Extérieur;oui;;;;A droite du portail d’entrée;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
3.0390539;50.6518550993137;;;50.6518550993137;3.0390539;;;;59328;Lambersart;Extérieur;oui;;;;A droite de l’entrée du bâtiment ;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
3.0331575;50.6474708993146;;;50.6474708993146;3.0331575;;;;59328;Lambersart;Extérieur;oui;;;;A gauche de l’entrée principale de la salle omnisports ;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
3.0641305;50.6625200993116;;Complexe Dhinnin;50.6625200993116;3.0641305;;;;59368;La Madeleine;Extérieur;oui;oui;oui;;En façade;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;M. Sébastien Leprêtre;;;
3.0631;50.6627999993116;;Pole Raquettes;50.6627999993116;3.0631;;;;59368;La Madeleine;Intérieur;oui;oui;oui;;Hall;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;M. Sébastien Leprêtre;;;
3.0631056;50.6622279993117;;Service Technique;50.6622279993117;3.0631056;;;;59368;La Madeleine;Extérieur;oui;oui;oui;;En façade;;;7j/7;24h/24;;;;;;Inconnu;;;;;;;;;;;;;;;;M. Sébastien Leprêtre;;;
3.0614722;50.6582097993125;;Espace Olympia;50.6582097993125;3.0614722;;;;59368;La Madeleine;Extérieur;oui;oui;oui;;En façade;;;7j/7;24h/24;;;;;;Inconnu;;;;;;;;;;;;;;;;M. Sébastien Leprêtre;;;
3.0749897;50.6641734993113;;;50.6641734993113;3.0749897;;;;59378;Marcq-en-Barœul;Intérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
3.0723533;50.6642983993113;;;50.6642983993113;3.0723533;;;;59378;Marcq-en-Barœul;Intérieur;non;;;;A gauche dans le hall d'entrée;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
3.0924162;50.6528333993135;;;50.6528333993136;3.0924162;;;;59378;Marcq-en-Barœul;Extérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
3.0803957;50.6654662993111;;;50.6654662993111;3.0803957;;;;59378;Marcq-en-Barœul;Extérieur;oui;;;;Mur extérieur du club house;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
3.0763775;50.6701956993102;;;50.6701956993102;3.0763775;;;;59378;Marcq-en-Barœul;Intérieur;;;;;A l'infirmerie;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
3.0819222;50.6599044993122;;;50.6599044993122;3.0819222;;;;59378;Marcq-en-Barœul;Extérieur;;;;;"Sur la façade, proche de la porte d'entrée";;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
3.0997056;50.6748329993092;;;50.6748329993093;3.0997056;;;;59378;Marcq-en-Barœul;Extérieur;;;;;Sur la façade;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
3.0841919;50.6627672993116;;;50.6627672993116;3.0841919;;;;59378;Marcq-en-Barœul;Extérieur;;;;;Sur le mur extérieur;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
3.0811763;50.6679932993106;;;50.6679932993106;3.0811763;;;;59378;Marcq-en-Barœul;Intérieur;non;;;;Couloir d'entrée;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
3.0951064;50.6548845993131;;;50.6548845993131;3.0951064;;;;59378;Marcq-en-Barœul;Extérieur;oui;;;;Sur le mur extérieur de la salle de sport;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
3.0990139;50.6564247993128;;;50.6564247993128;3.0990139;;;;59378;Marcq-en-Barœul;Intérieur;non;;;;"A l'intérieur, sous le panneau éléctronique des scores";;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
3.1024083;50.6551193993131;;;50.6551193993131;3.1024083;;;;59378;Marcq-en-Barœul;Extérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
3.1018011;50.6578490993126;;;50.6578490993126;3.1018011;;;;59378;Marcq-en-Barœul;Extérieur;;;;;Sur la façade de la maison;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
3.087739;50.6681263993105;;;50.6681263993105;3.087739;;;;59378;Marcq-en-Barœul;Intérieur;non;;;;Hall d'entrée;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
3.092569;50.6647908993112;;;50.6647908993112;3.092569;;;;59378;Marcq-en-Barœul;Extérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
3.0831699;50.6598961993122;;;50.6598961993122;3.0831699;;;;59378;Marcq-en-Barœul;Intérieur;non;;;;Hall d'entrée;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
3.0957148;50.6619523993117;;;50.6619523993118;3.0957148;;;;59378;Marcq-en-Barœul;Extérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
